ReNummer;SummeNetto;MwStSatz;ZahlungsbetragBrutto;KdNr;Summenebenkosten;ReDatum;Zahlungsdatum
101872;257.50;7;275.53;79798;0.00;2024-11-27 00:00:00.000;2025-02-06 00:00:00.000
101871;320.00;7;342.40;20658;0.00;2024-11-27 00:00:00.000;2024-12-20 00:00:00.000
101870;1902.00;0;1818.16;81164;83.84;2024-11-27 00:00:00.000;2024-12-03 00:00:00.000
101869;138.00;7;147.66;79234;0.00;2024-11-26 00:00:00.000;2024-12-06 00:00:00.000
101868;13750.00;0;13750.00;10964;0.00;2024-11-26 00:00:00.000;2025-03-27 00:00:00.000
101867;25.00;7;26.75;73310;0.00;2024-11-26 00:00:00.000;2024-12-16 00:00:00.000
101866;300.00;0;300.00;78721;0.00;2024-11-30 00:00:00.000;2025-01-22 00:00:00.000
101865;75.00;7;80.25;79184;0.00;2024-11-30 00:00:00.000;2024-12-02 00:00:00.000
101864;2448.00;7;2619.36;72804;0.00;2024-11-30 00:00:00.000;2024-12-13 00:00:00.000
101863;5000.00;0;5000.00;80610;0.00;2024-11-30 00:00:00.000;2024-12-31 00:00:00.000
101862;130.00;7;139.10;20524;0.00;2024-11-26 00:00:00.000;2024-11-29 00:00:00.000
101861;500.00;0;500.00;80774;0.00;2024-11-26 00:00:00.000;2024-12-31 00:00:00.000
101860;80.00;0;80.00;11479;0.00;2024-11-26 00:00:00.000;2024-12-02 00:00:00.000
101859;104.00;7;111.28;80346;0.00;2024-11-26 00:00:00.000;2024-12-03 00:00:00.000
101858;875.00;0;875.00;79674;0.00;2024-11-29 00:00:00.000;2024-12-03 00:00:00.000
101857;2166.67;0;2166.67;80135;0.00;2024-11-30 00:00:00.000;2025-02-20 00:00:00.000
101856;3599.00;7;3850.93;20080;0.00;2024-11-26 00:00:00.000;2024-12-05 00:00:00.000
101855;6200.00;7;6634.00;12392;0.00;2024-11-26 00:00:00.000;2024-12-06 00:00:00.000
101854;74.00;7;79.18;12122;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101853;296.00;7;316.72;12122;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101852;203.50;7;217.75;12122;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101851;1138.87;0;1138.87;10179;0.00;2024-11-26 00:00:00.000;2024-12-09 00:00:00.000
101850;37.00;7;39.59;10237;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101849;111.00;7;118.77;10237;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101848;29.00;7;31.03;10238;0.00;2024-11-22 00:00:00.000;2024-11-27 00:00:00.000
101847;29.00;7;31.03;10233;0.00;2024-11-22 00:00:00.000;2024-11-27 00:00:00.000
101846;29.00;7;31.03;10233;0.00;2024-11-22 00:00:00.000;2024-11-27 00:00:00.000
101845;29.00;7;31.03;10233;0.00;2024-11-22 00:00:00.000;2024-11-27 00:00:00.000
101844;360.00;7;385.20;12516;0.00;2024-11-25 00:00:00.000;2024-11-28 00:00:00.000
101843;300.00;0;0.00;80906;0.00;2024-11-25 00:00:00.000;NULL
101842;375.00;0;375.00;81151;0.00;2024-11-25 00:00:00.000;2024-11-26 00:00:00.000
101841;29.99;0;29.99;72851;0.00;2024-11-25 00:00:00.000;2025-02-05 00:00:00.000
101840;249.00;7;266.43;80739;0.00;2024-11-25 00:00:00.000;2024-12-13 00:00:00.000
101839;95.91;0;95.91;79829;0.00;2024-11-25 00:00:00.000;2025-02-24 00:00:00.000
101838;800.00;7;856.00;79041;0.00;2024-11-25 00:00:00.000;2024-12-16 00:00:00.000
101837;431.65;0;413.72;79945;17.84;2024-11-25 00:00:00.000;2025-01-15 00:00:00.000
101836;1680.00;0;1680.00;81137;0.00;2024-11-25 00:00:00.000;2024-12-06 00:00:00.000
101835;360.56;0;360.56;80318;0.00;2024-11-25 00:00:00.000;2025-01-17 00:00:00.000
101834;600.93;0;582.06;80318;18.87;2024-11-25 00:00:00.000;2025-01-17 00:00:00.000
101833;105.00;7;112.35;10249;0.00;2024-11-25 00:00:00.000;2024-12-06 00:00:00.000
101832;158.00;7;169.06;50450;0.00;2024-11-25 00:00:00.000;2024-12-13 00:00:00.000
101831;30.00;7;32.10;10249;0.00;2024-11-22 00:00:00.000;2024-12-06 00:00:00.000
101830;420.20;0;404.59;81147;15.61;2024-11-22 00:00:00.000;2024-12-03 00:00:00.000
101829;280.00;7;299.60;20251;0.00;2024-10-31 00:00:00.000;2024-11-12 00:00:00.000
101828;281.16;7;300.84;20115;0.00;2024-11-12 00:00:00.000;2024-11-14 00:00:00.000
101827;900.00;7;963.00;10275;0.00;2024-10-31 00:00:00.000;2024-11-19 00:00:00.000
101826;70.00;7;74.90;70875;0.00;2024-11-21 00:00:00.000;2024-12-13 00:00:00.000
101825;1447.32;0;1447.32;30239;0.00;2024-11-21 00:00:00.000;2024-11-14 00:00:00.000
101824;720.00;7;770.40;20658;0.00;2024-11-20 00:00:00.000;2024-11-28 00:00:00.000
101823;222.10;0;222.10;79505;0.00;2024-11-20 00:00:00.000;2024-11-15 00:00:00.000
101822;323.00;7;345.61;81153;0.00;2024-11-20 00:00:00.000;2024-11-28 00:00:00.000
101821;280.00;0;280.00;73295;0.00;2024-11-20 00:00:00.000;2024-12-05 00:00:00.000
101820;94.71;0;0.00;10696;0.00;2024-11-20 00:00:00.000;NULL
101819;1073.00;7;1148.11;79666;0.00;2024-11-20 00:00:00.000;2024-11-20 00:00:00.000
101818;90.00;7;96.30;10231;0.00;2024-11-20 00:00:00.000;2024-11-20 00:00:00.000
101817;162.05;0;0.00;20651;0.00;2024-11-20 00:00:00.000;NULL
101816;825.00;0;783.75;78568;41.25;2024-11-20 00:00:00.000;2024-12-12 00:00:00.000
101815;1409.10;0;1268.19;78567;140.91;2024-11-20 00:00:00.000;2025-03-24 00:00:00.000
101814;504.60;0;504.60;78566;0.00;2024-11-20 00:00:00.000;2024-12-12 00:00:00.000
101813;2000.00;0;2000.00;78756;0.00;2024-11-19 00:00:00.000;2024-12-03 00:00:00.000
101812;2392.40;0;2392.40;12209;0.00;2024-11-19 00:00:00.000;2025-02-26 00:00:00.000
101811;3112.03;0;3112.03;78911;0.00;2024-11-19 00:00:00.000;2024-12-27 00:00:00.000
101810;75.00;7;80.25;75103;0.00;2024-11-19 00:00:00.000;2024-11-22 00:00:00.000
101809;4825.90;0;4825.90;78042;0.00;2024-11-19 00:00:00.000;2024-12-19 00:00:00.000
101808;316.00;7;338.12;10207;0.00;2024-11-19 00:00:00.000;2024-11-21 00:00:00.000
101807;1530.00;7;0.00;30218;0.00;2024-11-19 00:00:00.000;NULL
101806;1120.00;7;1198.40;72493;0.00;2024-11-18 00:00:00.000;2024-12-04 00:00:00.000
101805;448.00;7;479.36;72493;0.00;2024-11-18 00:00:00.000;2024-12-04 00:00:00.000
101804;2548.00;7;2726.36;72493;0.00;2024-11-18 00:00:00.000;2024-12-02 00:00:00.000
101803;868.00;7;928.76;72493;0.00;2024-11-18 00:00:00.000;2024-12-13 00:00:00.000
101802;1190.00;7;1273.30;72493;0.00;2024-11-18 00:00:00.000;2024-12-02 00:00:00.000
101801;1050.00;7;1123.50;72493;0.00;2024-11-18 00:00:00.000;2024-12-02 00:00:00.000
101800;28.00;7;29.96;72493;0.00;2024-11-18 00:00:00.000;2024-12-02 00:00:00.000
101799;1204.00;7;1288.28;72493;0.00;2024-10-31 00:00:00.000;2024-11-26 00:00:00.000
101798;1050.00;7;1123.50;72493;0.00;2024-10-31 00:00:00.000;2024-12-23 00:00:00.000
101797;2016.00;7;2157.12;72493;0.00;2024-10-31 00:00:00.000;2024-11-29 00:00:00.000
101796;994.00;7;1063.58;72493;0.00;2024-10-31 00:00:00.000;2024-12-13 00:00:00.000
101795;1162.00;7;1243.34;72493;0.00;2024-10-31 00:00:00.000;2024-11-29 00:00:00.000
101794;1176.00;7;928.76;72493;0.00;2024-10-31 00:00:00.000;2024-11-26 00:00:00.000
101793;98.00;7;29.96;72493;0.00;2024-10-31 00:00:00.000;2024-11-26 00:00:00.000
101792;246.96;0;0.00;10990;0.00;2024-11-18 00:00:00.000;NULL
101791;2214.99;0;2205.62;78911;9.37;2024-11-18 00:00:00.000;2024-12-27 00:00:00.000
101790;279.00;0;279.00;79279;0.00;2024-10-31 00:00:00.000;2024-12-02 00:00:00.000
101789;8250.00;7;8827.50;20005;0.00;2024-11-18 00:00:00.000;2024-11-27 00:00:00.000
101788;3475.94;0;3481.42;77513;-5.48;2024-11-18 00:00:00.000;2024-12-05 00:00:00.000
101787;1650.00;0;1650.00;78281;0.00;2024-11-18 00:00:00.000;2024-12-24 00:00:00.000
101786;37250.00;0;37250.00;78576;0.00;2024-11-18 00:00:00.000;2024-11-19 00:00:00.000
101785;1590.00;0;1590.00;80048;0.00;2024-11-18 00:00:00.000;2024-12-09 00:00:00.000
101784;1440.00;0;1440.00;71984;0.00;2024-11-18 00:00:00.000;2024-12-06 00:00:00.000
101783;216.00;7;231.12;10207;0.00;2024-11-18 00:00:00.000;2024-11-21 00:00:00.000
101782;72.00;7;77.04;10207;0.00;2024-11-18 00:00:00.000;2024-11-21 00:00:00.000
101781;7896.42;0;7505.23;79705;391.19;2024-11-18 00:00:00.000;2024-12-24 00:00:00.000
101780;360.00;7;385.20;20288;0.00;2024-11-15 00:00:00.000;2024-11-18 00:00:00.000
101779;216.00;7;231.12;20288;0.00;2024-11-15 00:00:00.000;2024-11-18 00:00:00.000
101778;360.00;7;385.20;20524;0.00;2024-11-15 00:00:00.000;2024-11-20 00:00:00.000
101777;20.00;7;21.40;11302;0.00;2024-10-31 00:00:00.000;2024-11-14 00:00:00.000
101776;60.00;7;64.20;73247;0.00;2024-10-31 00:00:00.000;2024-11-13 00:00:00.000
101775;280.00;0;271.24;80348;8.76;2024-11-14 00:00:00.000;2024-11-27 00:00:00.000
101774;11040.00;7;11812.80;73310;0.00;2024-11-14 00:00:00.000;2024-12-06 00:00:00.000
101773;10491.00;7;11225.37;20005;0.00;2024-11-07 00:00:00.000;2024-11-14 00:00:00.000
101772;295.00;7;315.65;80669;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101771;180.00;7;192.60;10411;0.00;2024-11-04 00:00:00.000;2024-11-05 00:00:00.000
101770;2460.00;0;2460.00;78281;0.00;2024-11-13 00:00:00.000;2024-12-16 00:00:00.000
101769;760.00;0;760.00;79722;0.00;2024-11-13 00:00:00.000;2024-11-15 00:00:00.000
101768;1280.47;0;1280.47;20943;0.00;2024-11-13 00:00:00.000;2024-11-11 00:00:00.000
101767;2250.00;7;2407.50;10813;0.00;2024-06-30 00:00:00.000;2024-06-06 00:00:00.000
101766;180.03;0;167.19;81070;12.84;2024-11-13 00:00:00.000;2024-12-16 00:00:00.000
101765;1200.00;0;1175.36;80965;24.64;2024-11-13 00:00:00.000;2025-02-10 00:00:00.000
101764;300.00;0;300.00;78775;0.00;2024-11-13 00:00:00.000;2024-11-27 00:00:00.000
101763;750.00;0;750.00;80188;0.00;2024-11-13 00:00:00.000;2024-11-22 00:00:00.000
101762;750.00;0;750.00;80188;0.00;2024-11-13 00:00:00.000;2024-11-20 00:00:00.000
101761;1500.00;0;1500.00;80188;0.00;2024-11-13 00:00:00.000;2024-11-20 00:00:00.000
101760;1500.00;0;1500.00;80528;0.00;2024-11-13 00:00:00.000;2024-12-02 00:00:00.000
101759;959.91;0;960.85;80242;0.94;2024-11-13 00:00:00.000;2024-12-04 00:00:00.000
101758;160.00;7;171.20;10757;0.00;2024-11-13 00:00:00.000;2024-11-19 00:00:00.000
101757;3480.00;0;3480.00;79806;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101756;3600.00;7;3852.00;79691;0.00;2024-11-13 00:00:00.000;2025-01-02 00:00:00.000
101755;150.00;0;150.00;75903;0.00;2024-11-13 00:00:00.000;2024-12-17 00:00:00.000
101754;2625.00;0;2615.00;78771;10.00;2024-11-15 00:00:00.000;2025-01-02 00:00:00.000
101753;495.00;7;529.65;79476;0.00;2024-11-13 00:00:00.000;2024-12-09 00:00:00.000
101752;275.00;7;294.25;79482;0.00;2024-11-13 00:00:00.000;2024-12-05 00:00:00.000
101751;390.30;0;390.30;78691;0.00;2024-11-13 00:00:00.000;2024-12-09 00:00:00.000
101750;1500.00;0;1500.00;10250;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101749;300.00;7;321.00;78563;0.00;2024-11-13 00:00:00.000;2024-11-14 00:00:00.000
101748;339.00;7;362.73;20985;0.00;2024-11-13 00:00:00.000;2024-12-05 00:00:00.000
101747;2550.00;0;2550.00;78281;0.00;2024-11-13 00:00:00.000;2024-12-16 00:00:00.000
101746;240.00;7;256.80;78338;0.00;2024-11-13 00:00:00.000;2024-11-18 00:00:00.000
101745;500.00;7;535.00;10794;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101744;650.00;7;695.50;21119;0.00;2024-11-13 00:00:00.000;2024-11-21 00:00:00.000
101743;1375.00;7;1471.25;21074;0.00;2024-11-13 00:00:00.000;2024-12-19 00:00:00.000
101742;458.33;7;490.41;20782;0.00;2024-11-13 00:00:00.000;2024-12-27 00:00:00.000
101741;848.00;7;907.36;79666;0.00;2024-11-13 00:00:00.000;2024-11-13 00:00:00.000
101740;680.00;7;727.60;10311;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101739;192.00;7;205.44;10231;0.00;2024-11-13 00:00:00.000;2024-11-13 00:00:00.000
101738;348.00;7;372.36;75097;0.00;2024-11-13 00:00:00.000;2024-11-13 00:00:00.000
101737;1000.00;0;1000.00;10251;0.00;2024-11-13 00:00:00.000;2024-12-12 00:00:00.000
101736;150.00;0;0.00;10677;0.00;2024-11-13 00:00:00.000;NULL
101735;485.00;0;485.00;78016;0.00;2024-11-13 00:00:00.000;2024-11-21 00:00:00.000
101734;3700.00;7;3959.00;75176;0.00;2024-11-13 00:00:00.000;2024-11-22 00:00:00.000
101733;1200.00;7;1284.00;77869;0.00;2024-11-13 00:00:00.000;2025-01-10 00:00:00.000
101732;500.00;7;535.00;75665;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101731;600.00;7;642.00;12289;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101730;80.00;0;80.00;81141;0.00;2024-11-13 00:00:00.000;2024-11-15 00:00:00.000
101729;3000.00;7;3210.00;30082;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101728;11500.00;7;12305.00;30082;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101727;300.00;7;321.00;12572;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101726;5700.00;0;5700.00;12386;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101725;2000.00;7;2140.00;73287;0.00;2024-11-13 00:00:00.000;2024-11-28 00:00:00.000
101724;2000.00;7;0.00;12407;0.00;2024-11-13 00:00:00.000;NULL
101723;750.00;7;802.50;20996;0.00;2024-11-13 00:00:00.000;2024-11-18 00:00:00.000
101722;750.00;7;802.50;10256;0.00;2024-11-13 00:00:00.000;2024-12-02 00:00:00.000
101721;2988.00;7;3197.16;77940;0.00;2024-11-13 00:00:00.000;2024-11-25 00:00:00.000
101720;479.94;0;469.00;80442;10.94;2024-11-12 00:00:00.000;2024-11-15 00:00:00.000
101719;144.00;0;139.51;79945;4.49;2024-11-12 00:00:00.000;2024-12-18 00:00:00.000
101718;420.00;0;413.10;80698;6.90;2024-11-12 00:00:00.000;2024-11-20 00:00:00.000
101717;612.00;7;654.84;20908;0.00;2024-10-31 00:00:00.000;2024-11-13 00:00:00.000
101716;80.00;7;85.60;10369;0.00;2024-11-06 00:00:00.000;2024-11-08 00:00:00.000
101715;2250.00;7;2407.50;10813;0.00;2024-10-31 00:00:00.000;2024-11-06 00:00:00.000
101714;20.00;7;21.40;10509;0.00;2024-10-31 00:00:00.000;2024-11-07 00:00:00.000
101713;26.00;7;27.82;10509;0.00;2024-10-29 00:00:00.000;2024-11-07 00:00:00.000
101712;80.00;7;85.60;12672;0.00;2024-11-07 00:00:00.000;2024-11-08 00:00:00.000
101711;687.00;7;735.09;10060;0.00;2024-11-07 00:00:00.000;2024-11-07 00:00:00.000
101710;90.00;7;96.30;10246;0.00;2024-11-08 00:00:00.000;2024-11-11 00:00:00.000
101709;288.00;7;308.16;20137;0.00;2024-11-11 00:00:00.000;2024-11-14 00:00:00.000
101708;18.00;7;19.26;20137;0.00;2024-11-11 00:00:00.000;2024-11-14 00:00:00.000
101707;918.00;7;982.26;20213;0.00;2024-11-08 00:00:00.000;2024-11-11 00:00:00.000
101706;400.00;7;428.00;12020;0.00;2024-11-15 00:00:00.000;2024-11-27 00:00:00.000
101705;1900.00;7;2033.00;20213;0.00;2024-11-15 00:00:00.000;2024-12-05 00:00:00.000
101704;2000.00;7;2140.00;10838;0.00;2024-11-15 00:00:00.000;2024-11-25 00:00:00.000
101703;350.00;7;374.50;10383;0.00;2024-11-15 00:00:00.000;2024-11-27 00:00:00.000
101702;2950.00;7;3156.50;20038;0.00;2024-11-15 00:00:00.000;2024-11-20 00:00:00.000
101701;0.00;7;0.00;80346;0.00;2024-11-12 00:00:00.000;NULL
101700;208.00;0;208.00;79348;0.00;2024-11-12 00:00:00.000;2025-02-07 00:00:00.000
101699;8500.00;7;9095.00;20608;0.00;2024-11-15 00:00:00.000;2024-11-20 00:00:00.000
101698;200.00;0;200.00;73250;0.00;2024-11-15 00:00:00.000;2024-11-29 00:00:00.000
101697;2200.00;0;2200.00;30137;0.00;2024-11-15 00:00:00.000;2024-11-22 00:00:00.000
101696;1325.00;7;1417.75;10905;0.00;2024-11-15 00:00:00.000;2024-12-04 00:00:00.000
101695;200.00;7;214.00;20020;0.00;2024-11-15 00:00:00.000;2024-11-19 00:00:00.000
101694;3500.00;7;3745.00;20020;0.00;2024-11-15 00:00:00.000;2024-11-19 00:00:00.000
101693;2000.00;7;2140.00;11190;0.00;2024-11-15 00:00:00.000;2024-11-21 00:00:00.000
101692;8.02;0;8.02;80244;0.00;2024-11-11 00:00:00.000;2025-01-29 00:00:00.000
101691;1711.20;0;1711.20;11250;0.00;2024-11-12 00:00:00.000;2024-11-26 00:00:00.000
101690;230.00;0;230.00;30217;0.00;2024-11-12 00:00:00.000;2024-11-27 00:00:00.000
101689;218.60;0;207.67;20585;10.93;2024-11-12 00:00:00.000;2024-12-20 00:00:00.000
101688;58500.00;0;58500.00;79083;0.00;2024-11-12 00:00:00.000;2024-11-12 00:00:00.000
101687;1000.00;0;1000.00;71984;0.00;2024-11-12 00:00:00.000;2024-11-28 00:00:00.000
101686;2720.00;7;2910.40;30218;0.00;2024-11-11 00:00:00.000;2024-12-19 00:00:00.000
101685;150.00;0;150.00;78814;0.00;2024-11-11 00:00:00.000;2024-11-28 00:00:00.000
101684;2045.00;7;2188.15;30218;0.00;2024-11-11 00:00:00.000;2024-12-19 00:00:00.000
101683;790.00;7;845.30;11189;0.00;2024-11-11 00:00:00.000;2024-11-18 00:00:00.000
101682;210.00;7;224.70;11535;0.00;2024-11-11 00:00:00.000;2024-11-21 00:00:00.000
101681;931.00;0;931.00;80008;0.00;2024-11-11 00:00:00.000;2024-11-12 00:00:00.000
101680;1057.22;0;1004.36;11525;52.86;2024-11-11 00:00:00.000;2024-11-28 00:00:00.000
101679;3151.00;0;3151.00;79803;0.00;2024-11-15 00:00:00.000;2024-11-29 00:00:00.000
101678;240.00;0;240.00;80518;0.00;2024-11-08 00:00:00.000;2024-11-22 00:00:00.000
101677;420.00;0;420.00;80843;0.00;2024-11-08 00:00:00.000;2024-11-29 00:00:00.000
101676;1682.63;0;1666.24;80876;16.39;2024-11-08 00:00:00.000;2024-11-15 00:00:00.000
101675;333.33;0;333.33;80875;0.00;2024-11-08 00:00:00.000;2024-12-05 00:00:00.000
101674;1000.00;0;1000.00;80837;0.00;2024-11-08 00:00:00.000;2024-11-25 00:00:00.000
101673;625.00;0;625.00;80562;0.00;2024-11-08 00:00:00.000;2024-11-18 00:00:00.000
101672;1050.00;0;1050.00;80598;0.00;2024-11-08 00:00:00.000;2024-11-20 00:00:00.000
101671;2917.00;0;2917.00;79222;0.00;2024-11-08 00:00:00.000;2025-02-27 00:00:00.000
101670;139.26;0;136.67;80493;2.59;2024-11-08 00:00:00.000;2024-11-28 00:00:00.000
101669;642.00;0;642.00;80201;0.00;2025-02-10 00:00:00.000;2025-03-25 00:00:00.000
101668;292.00;0;292.00;79631;0.00;2024-11-08 00:00:00.000;2024-11-18 00:00:00.000
101667;1067.69;0;1081.96;79497;-14.27;2024-11-08 00:00:00.000;2024-11-14 00:00:00.000
101666;240.00;0;240.00;79046;0.00;2024-11-08 00:00:00.000;2024-11-11 00:00:00.000
101665;1531.91;0;1480.56;79705;51.35;2024-11-08 00:00:00.000;2024-12-10 00:00:00.000
101664;1253.38;0;1211.28;79705;42.10;2024-11-08 00:00:00.000;2024-12-10 00:00:00.000
101663;1183.75;0;1143.97;79705;39.78;2024-11-08 00:00:00.000;2024-12-10 00:00:00.000
101662;150.00;0;145.17;81133;4.83;2024-11-08 00:00:00.000;2024-11-12 00:00:00.000
101661;300.00;0;300.00;78721;0.00;2024-11-07 00:00:00.000;2024-12-04 00:00:00.000
101660;300.00;0;300.00;78721;0.00;2024-11-07 00:00:00.000;2024-12-04 00:00:00.000
101659;5000.00;7;5350.00;75641;0.00;2024-11-07 00:00:00.000;2024-11-26 00:00:00.000
101658;280.00;7;299.60;11981;0.00;2024-11-06 00:00:00.000;2024-11-08 00:00:00.000
101657;8574.00;7;9174.18;75641;0.00;2024-11-07 00:00:00.000;2024-11-26 00:00:00.000
101656;90.00;7;96.30;20018;0.00;2024-11-07 00:00:00.000;2024-11-08 00:00:00.000
101655;30.00;0;30.00;78279;0.00;2024-11-07 00:00:00.000;2024-11-05 00:00:00.000
101654;29.00;0;29.00;78107;0.00;2024-08-31 00:00:00.000;2024-08-31 00:00:00.000
101653;3338.00;7;3571.66;78107;0.00;2024-08-31 00:00:00.000;2024-08-31 00:00:00.000
101652;60.00;7;64.20;20197;0.00;2024-11-07 00:00:00.000;2024-11-08 00:00:00.000
101651;54.00;7;57.78;10292;0.00;2024-11-07 00:00:00.000;2024-11-08 00:00:00.000
101650;508.00;7;543.56;10292;0.00;2024-11-07 00:00:00.000;2024-11-08 00:00:00.000
101649;1426.94;0;1426.94;75564;0.00;2024-11-07 00:00:00.000;2024-10-31 00:00:00.000
101648;75.00;7;80.25;20893;0.00;2024-10-31 00:00:00.000;2024-11-11 00:00:00.000
101647;100.00;7;107.00;10495;0.00;2024-11-06 00:00:00.000;2024-11-07 00:00:00.000
101646;1500.00;19;1785.00;40003;0.00;2024-10-31 00:00:00.000;2024-11-13 00:00:00.000
101645;7443.97;19;8858.32;40003;0.00;2024-10-31 00:00:00.000;2024-11-13 00:00:00.000
101644;70.00;0;70.00;20348;0.00;2024-11-07 00:00:00.000;2024-11-14 00:00:00.000
101643;2669.90;0;2668.92;21048;0.98;2024-11-06 00:00:00.000;2024-11-22 00:00:00.000
101642;60.00;7;64.20;10375;0.00;2024-10-31 00:00:00.000;2024-11-05 00:00:00.000
101641;120.00;7;128.40;20485;0.00;2024-10-31 00:00:00.000;2024-11-05 00:00:00.000
101640;126.00;7;134.82;10775;0.00;2024-11-05 00:00:00.000;2024-11-06 00:00:00.000
101639;60.00;0;60.00;80917;0.00;2024-11-06 00:00:00.000;2024-12-11 00:00:00.000
101638;977.00;0;977.00;10179;0.00;2024-11-06 00:00:00.000;2024-12-09 00:00:00.000
101637;1300.00;0;1300.00;80008;0.00;2024-11-06 00:00:00.000;2024-11-12 00:00:00.000
101636;784.00;7;838.88;79666;0.00;2024-11-06 00:00:00.000;2024-11-06 00:00:00.000
101635;76.70;7;82.07;20122;0.00;2024-11-06 00:00:00.000;2024-11-07 00:00:00.000
101634;5.00;7;5.35;10669;0.00;2024-11-04 00:00:00.000;2024-11-05 00:00:00.000
101633;425.00;7;454.75;80578;0.00;2024-11-06 00:00:00.000;2024-11-13 00:00:00.000
101632;90.00;7;96.30;80771;0.00;2024-11-06 00:00:00.000;2024-11-07 00:00:00.000
101631;210.00;7;224.70;80638;0.00;2024-11-06 00:00:00.000;2024-11-08 00:00:00.000
101630;3984.00;7;4262.88;11104;0.00;2024-11-06 00:00:00.000;2024-11-07 00:00:00.000
101629;450.00;7;481.50;10383;0.00;2024-11-01 00:00:00.000;2024-11-04 00:00:00.000
101628;621.00;7;664.47;77192;0.00;2024-11-06 00:00:00.000;2024-11-11 00:00:00.000
101627;910.00;7;973.70;20348;0.00;2024-11-06 00:00:00.000;2024-11-15 00:00:00.000
101626;650.00;0;650.00;78956;0.00;2024-11-06 00:00:00.000;2024-11-19 00:00:00.000
101625;65.40;0;65.40;78107;0.00;2024-07-31 00:00:00.000;2024-07-31 00:00:00.000
101624;29.00;0;29.00;78107;0.00;2024-07-31 00:00:00.000;2024-07-31 00:00:00.000
101623;1344.00;7;1438.08;78107;0.00;2024-07-31 00:00:00.000;2024-07-31 00:00:00.000
101622;500.00;0;500.00;72851;0.00;2024-11-05 00:00:00.000;2024-11-20 00:00:00.000
101621;2260.00;7;2418.20;72880;0.00;2024-11-05 00:00:00.000;2024-11-14 00:00:00.000
101620;1600.00;0;1600.00;79591;0.00;2024-11-05 00:00:00.000;2024-11-29 00:00:00.000
101619;375.00;0;375.00;81116;0.00;2024-11-05 00:00:00.000;2024-11-07 00:00:00.000
101618;300.00;7;321.00;11104;0.00;2024-11-05 00:00:00.000;2024-11-07 00:00:00.000
101617;172.00;7;0.00;20361;0.00;2024-11-05 00:00:00.000;NULL
101616;29.00;7;31.03;10233;0.00;2024-10-31 00:00:00.000;2024-11-06 00:00:00.000
101615;321.46;0;321.46;78962;0.00;2024-11-05 00:00:00.000;2024-11-07 00:00:00.000
101614;58.00;7;62.06;10238;0.00;2024-10-31 00:00:00.000;2024-11-06 00:00:00.000
101613;142.96;0;139.75;79945;3.21;2024-11-05 00:00:00.000;2024-12-11 00:00:00.000
101612;3730.00;7;3991.10;20020;0.00;2024-10-31 00:00:00.000;2024-11-12 00:00:00.000
101611;2400.00;0;2348.50;79415;51.50;2024-11-04 00:00:00.000;2024-12-04 00:00:00.000
101610;700.00;0;700.00;80918;0.00;2024-11-04 00:00:00.000;2025-02-17 00:00:00.000
101609;1500.00;0;1500.00;80847;0.00;2024-11-04 00:00:00.000;2025-01-29 00:00:00.000
101608;500.00;7;535.00;80531;0.00;2024-11-04 00:00:00.000;2025-01-16 00:00:00.000
101607;45.00;7;48.15;75685;0.00;2024-11-04 00:00:00.000;2024-11-12 00:00:00.000
101606;37550.00;0;37842.17;78962;-292.17;2024-11-04 00:00:00.000;2024-11-07 00:00:00.000
101605;3450.00;7;3691.50;20020;0.00;2024-11-04 00:00:00.000;2024-11-12 00:00:00.000
101604;94.50;7;101.12;20843;0.00;2024-11-04 00:00:00.000;2024-11-18 00:00:00.000
101603;375.00;7;401.25;20843;0.00;2024-11-04 00:00:00.000;2024-11-28 00:00:00.000
101602;145.00;0;145.00;81044;0.00;2024-11-04 00:00:00.000;2024-11-08 00:00:00.000
